"x"
4564,9853515625
4570,70849609375
4573,109375
4569,8955078125
4566,63037109375
4564,66552734375
4685,92236328125
4682,21630859375
4675,74267578125
4670,55517578125
4668,89453125
4665,35205078125
4663,298828125
4663,3388671875
4665,56201171875
4667,4951171875
4667,99560546875
4668,625
4667,9716796875
4657,138671875
4642,8017578125
4637,22314453125
4631,044921875
4621,7880859375
4611,0615234375
4598,77685546875
4585,40576171875
4571,224609375
4558,06494140625
4551,7333984375
4549,0419921875
4551,75
4558,68408203125
4565,15869140625
4565,59716796875
4562,5263671875
4561,30224609375
4558,6669921875
4686,35791015625
4683,34130859375
4675,5625
4667,5107421875
4663,50146484375
4662,08203125
4654,98486328125
4652,82421875
4653,09814453125
4652,81396484375
4648,9326171875
4644,45947265625
4640,1103515625
4633,08837890625
4624,90380859375
4618,7822265625
4618,138671875
4611,61572265625
4603,541015625
4593,99365234375
4583,3369140625
4570,865234375
4559,74462890625
4549,61962890625
4541,697265625
4540,294921875
4544,73828125
4551,34326171875
4557,47412109375
4556,20654296875
4555,24169921875
4555,0458984375
4551,42822265625
4548,0380859375
4543,56005859375
4540,57763671875
4539,06982421875
4540,4150390625
4686,8408203125
4680,14013671875
4670,3701171875
4660,8720703125
4655,09326171875
4651,796875
4646,28955078125
4646,0322265625
4643,1259765625
4638,44384765625
4630,25537109375
4622,072265625
4613,0439453125
4604,62841796875
4600,56689453125
4601,07861328125
4599,45068359375
4592,1826171875
4585,86181640625
4578,17626953125
4568,19580078125
4555,923828125
4546,6142578125
4539,2958984375
4533,1962890625
4533,228515625
4536,72314453125
4540,52685546875
4543,04052734375
4541,14697265625
4542,966796875
4543,7763671875
4541,87060546875
4539,1025390625
4537,03369140625
4536,51318359375
4536,87451171875
4540,82275390625
4542,29443359375
4699,6201171875
4692,66455078125
4683,615234375
4675,35107421875
4664,98193359375
4654,03515625
4645,8076171875
4639,9306640625
4638,31396484375
4639,01220703125
4631,97021484375
4621,478515625
4611,1474609375
4602,138671875
4591,4248046875
4584,80029296875
4582,71484375
4583,98974609375
4579,5283203125
4572,0244140625
4567,9716796875
4561,5771484375
4550,83984375
4541,91796875
4534,5341796875
4527,6513671875
4522,66162109375
4522,78076171875
4523,453125
4523,59326171875
4523,505859375
4523,2880859375
4526,71044921875
4529,4580078125
4528,8544921875
4527,82080078125
4529,2890625
4532,30517578125
4536,10205078125
4540,06787109375
4542,32177734375
4544,8076171875
4714,947265625
4707,353515625
4700,66162109375
4691,0048828125
4680,21923828125
4669,4619140625
4657,2998046875
4646,3720703125
4639,98876953125
4634,87939453125
4631,82177734375
4629,240234375
4617,17333984375
4602,52294921875
4592,17822265625
4583,84375
4574,0224609375
4567,84228515625
4564,05615234375
4563,2861328125
4557,71142578125
4552,39990234375
4550,4873046875
4546,30517578125
4537,33740234375
4531,15576171875
4523,796875
4516,2275390625
4509,66845703125
4506,958984375
4505,3359375
4504,31689453125
4505,0771484375
4506,8251953125
4511,265625
4516,88134765625
4518,90625
4520,513671875
4524,3056640625
4529,3251953125
4533,7421875
4537,78076171875
4541,72021484375
4544,75244140625
4548,236328125
4724,75390625
4717,5478515625
4707,84228515625
4700,31884765625
4688,236328125
4674,33740234375
4660,3359375
4648,80810546875
4641,1455078125
4637,2158203125
4633,21142578125
4625,65673828125
4617,79736328125
4601,7568359375
4585,82421875
4575,37890625
4565,716796875
4556,80029296875
4550,7412109375
4546,1689453125
4543,29443359375
4538,5478515625
4537,15771484375
4538,95947265625
4537,52587890625
4531,48095703125
4521,6220703125
4510,61474609375
4501,22412109375
4493,00537109375
4488,19482421875
4487,31005859375
4487,18017578125
4489,87548828125
4494,3720703125
4500,876953125
4507,90185546875
4512,244140625
4516,2763671875
4520,8076171875
4524,7490234375
4529,82861328125
4535,4482421875
4540,2841796875
4544,64794921875
4547,89599609375
4551,69873046875
4555,6025390625
4723,7138671875
4715,72998046875
4705,8427734375
4694,7548828125
4679,81298828125
4663,720703125
4651,10791015625
4641,37255859375
4637,49560546875
4634,85986328125
4631,013671875
4620,1689453125
4608,83203125
4591,26904296875
4575,7744140625
4562,4931640625
4550,95263671875
4543,2939453125
4536,138671875
4531,83056640625
4529,62890625
4528,2490234375
4529,9150390625
4534,38671875
4533,84423828125
4525,31640625
4507,9443359375
4493,76953125
4484,6748046875
4477,7080078125
4473,0673828125
4473,34814453125
4473,44287109375
4477,95703125
4485,57177734375
4492,63671875
4500,55224609375
4506,83154296875
4511,26025390625
4514,19775390625
4518,77734375
4527,4765625
4534,001953125
4539,06591796875
4544,25244140625
4547,34765625
4550,9189453125
4552,654296875
4554,86328125
4557,6435546875
4565,25634765625
4713,25244140625
4705,48193359375
4696,55908203125
4682,95166015625
4667,08935546875
4652,3369140625
4641,82568359375
4635,69677734375
4633,24658203125
4630,43115234375
4627,6484375
4618,16748046875
4604,55712890625
4587,51025390625
4571,21875
4556,49365234375
4543,7666015625
4534,6142578125
4527,794921875
4524,1591796875
4521,2509765625
4522,490234375
4527,27587890625
4531,09326171875
4527,35498046875
4510,32470703125
4489,576171875
4477,736328125
4472,25927734375
4468,1884765625
4464,66552734375
4464,41943359375
4464,720703125
4469,9033203125
4476,837890625
4483,78076171875
4489,91650390625
4496,46484375
4501,05908203125
4505,00439453125
4512,46484375
4522,3955078125
4529,0302734375
4535,06103515625
4542,28515625
4548,73876953125
4552,12890625
4552,56884765625
4554,82421875
4561,35595703125
4571,52490234375
4582,40185546875
4702,5029296875
4699,63916015625
4694,34716796875
4684,44580078125
4670,427734375
4654,880859375
4642,45703125
4636,35205078125
4632,59765625
4630,42724609375
4629,8125
4628,49267578125
4618,27099609375
4604,6201171875
4587,0498046875
4568,45166015625
4553,59033203125
4539,94677734375
4529,65283203125
4524,751953125
4520,24951171875
4515,4638671875
4517,12744140625
4521,63134765625
4521,41162109375
4508,63427734375
4487,66943359375
4471,1416015625
4466,4130859375
4464,212890625
4461,9658203125
4460,294921875
4460,31005859375
4461,36865234375
4465,38623046875
4470,08447265625
4477,70654296875
4480,79833984375
4485,45068359375
4491,08935546875
4497,82861328125
4506,44580078125
4514,53662109375
4521,36083984375
4529,04541015625
4539,615234375
4549,84716796875
4553,80908203125
4555,3818359375
4557,97998046875
4567,8642578125
4579,47216796875
4588,1728515625
4592,12109375
4695,18896484375
4692,88623046875
4688,62158203125
4677,990234375
4663,86376953125
4648,68017578125
4637,14892578125
4631,26708984375
4630,4306640625
4630,91455078125
4631,8134765625
4628,79052734375
4617,4482421875
4601,7978515625
4583,90283203125
4564,248046875
4548,66455078125
4536,11865234375
4525,7109375
4519,46435546875
4511,92431640625
4507,78271484375
4511,70947265625
4514,5068359375
4505,474609375
4484,6796875
4467,15478515625
4458,43310546875
4457,5771484375
4458,09375
4458,4482421875
4459,42919921875
4461,76025390625
4465,6513671875
4469,2275390625
4473,05615234375
4479,67333984375
4483,4931640625
4487,11083984375
4490,4013671875
4494,44482421875
4500,896484375
4507,23974609375
4513,1591796875
4521,73193359375
4534,28564453125
4546,681640625
4554,6669921875
4560,86767578125
4565,69189453125
4575,49658203125
4585,140625
4590,80859375
4592,2265625
4689,732421875
4685,62255859375
4678,83056640625
4666,4990234375
4649,08935546875
4637,50732421875
4630,7841796875
4630,5458984375
4632,8125
4631,6484375
4624,666015625
4611,81591796875
4595,94775390625
4575,72900390625
4556,8125
4541,23876953125
4529,650390625
4519,27734375
4510,62158203125
4501,5322265625
4501,9443359375
4507,3955078125
4503,3564453125
4485,5673828125
4466,29736328125
4453,544921875
4449,205078125
4449,40185546875
4453,6591796875
4459,203125
4465,822265625
4473,82666015625
4482,63525390625
4487,9189453125
4490,24169921875
4494,271484375
4497,23095703125
4497,93310546875
4496,6591796875
4495,79150390625
4497,61181640625
4500,76806640625
4505,5712890625
4514,90673828125
4528,427734375
4542,82763671875
4555,05224609375
4563,18115234375
4570,369140625
4577,73681640625
4583,712890625
4587,744140625
4589,0166015625
4585,83984375
4691,60302734375
4687,28271484375
4680,23583984375
4667,30322265625
4650,560546875
4636,484375
4630,9306640625
4630,10009765625
4631,41943359375
4622,359375
4615,11328125
4599,0888671875
4579,97119140625
4560,62841796875
4544,3369140625
4530,5263671875
4518,6865234375
4506,34716796875
4495,12109375
4489,2490234375
4496,568359375
4496,4609375
4484,515625
4463,40185546875
4449,13720703125
4443,58251953125
4444,35009765625
4446,982421875
4457,51171875
4469,46484375
4483,49267578125
4497,4267578125
4508,59033203125
4515,9794921875
4518,19677734375
4518,53369140625
4516,82373046875
4512,685546875
4507,68701171875
4503,1044921875
4499,9921875
4499,2216796875
4503,8837890625
4513,1171875
4527,39111328125
4543,3994140625
4555,56494140625
4560,54931640625
4567,5205078125
4571,4951171875
4575,71923828125
4578,93798828125
4581,66455078125
4579,87451171875
4577,80908203125
4694,708984375
4684,89599609375
4665,19482421875
4647,78173828125
4636,9990234375
4628,53076171875
4622,4990234375
4618,08740234375
4608,79296875
4600,4296875
4583,39990234375
4560,548828125
4541,12548828125
4528,3828125
4514,5625
4500,64111328125
4487,98779296875
4478,607421875
4475,72021484375
4476,01416015625
4470,85693359375
4458,1669921875
4443,29541015625
4438,57763671875
4438,71923828125
4444,5224609375
4455,09033203125
4472,49169921875
4489,96728515625
4505,98779296875
4520,33935546875
4532,87646484375
4542,69775390625
4546,43994140625
4544,64208984375
4537,322265625
4530,005859375
4521,04345703125
4512,849609375
4505,75390625
4503,3251953125
4506,998046875
4514,60009765625
4528,09130859375
4543,6455078125
4554,1279296875
4557,00341796875
4561,458984375
4562,572265625
4565,87255859375
4568,76416015625
4572,2958984375
4573,28564453125
4573,958984375
4573,2255859375
4575,26025390625
4585,763671875
4698,90380859375
4693,9912109375
4690,83154296875
4676,62451171875
4652,55078125
4636,345703125
4628,4267578125
4618,7568359375
4604,97705078125
4598,66455078125
4597,6669921875
4584,30517578125
4561,1640625
4537,1328125
4520,9306640625
4507,06201171875
4492,16455078125
4478,2265625
4471,40673828125
4462,2734375
4455,65576171875
4451,798828125
4443,63037109375
4434,4404296875
4430,84033203125
4434,970703125
4441,09716796875
4452,1953125
4471,6982421875
4491,306640625
4506,5107421875
4519,09423828125
4534,12060546875
4548,7529296875
4560,79052734375
4566,4697265625
4564,14794921875
4556,15771484375
4549,19873046875
4536,7646484375
4524,40771484375
4514,6640625
4510,00439453125
4511,07958984375
4516,201171875
4525,26513671875
4537,05126953125
4545,2451171875
4549,67822265625
4552,84765625
4554,3330078125
4556,9462890625
4559,74853515625
4563,2626953125
4566,150390625
4569,15087890625
4570,83203125
4574,64208984375
4582,9833984375
4601,4287109375
4614,94189453125
4705,5947265625
4697,353515625
4689,01123046875
4682,1015625
4674,388671875
4657,962890625
4632,88427734375
4615,8330078125
4609,49609375
4599,65966796875
4585,36572265625
4581,71484375
4577,02783203125
4560,751953125
4536,71484375
4516,32958984375
4501,02392578125
4484,07958984375
4469,85888671875
4460,82080078125
4453,82373046875
4442,66943359375
4435,08740234375
4432,77294921875
4427,38623046875
4423,056640625
4426,73583984375
4434,876953125
4447,2802734375
4463,7041015625
4483,98095703125
4501,64990234375
4515,67333984375
4528,75048828125
4545,83447265625
4562,4228515625
4574,38232421875
4582,16162109375
4579,2421875
4575,13330078125
4568,431640625
4553,84716796875
4539,33740234375
4526,95166015625
4519,00146484375
4516,05810546875
4517,41650390625
4521,4580078125
4529,0595703125
4534,5390625
4539,712890625
4542,392578125
4545,54443359375
4550,3095703125
4553,02099609375
4556,4189453125
4560,23974609375
4565,869140625
4571,5595703125
4584,4912109375
4601,59716796875
4621,03076171875
4629,5341796875
4709,13818359375
4699,5888671875
4685,66015625
4670,05859375
4656,0703125
4643,42431640625
4626,45458984375
4603,767578125
4592,47900390625
4581,98291015625
4571,8349609375
4563,63720703125
4555,13916015625
4544,94091796875
4530,9521484375
4509,52880859375
4491,27001953125
4475,9013671875
4461,123046875
4451,54638671875
4443,064453125
4435,9951171875
4430,49755859375
4424,3994140625
4424,599609375
4424,01220703125
4423,31640625
4429,79443359375
4442,85693359375
4461,86767578125
4475,63427734375
4491,44921875
4505,19775390625
4517,7177734375
4534,556640625
4555,74560546875
4573,75244140625
4585,134765625
4596,619140625
4593,041015625
4588,3623046875
4581,7001953125
4569,94287109375
4554,64599609375
4540,48095703125
4531,34423828125
4524,14599609375
4522,20556640625
4524,97998046875
4528,8310546875
4531,6650390625
4535,00244140625
4536,8583984375
4539,97607421875
4546,56494140625
4549,8251953125
4554,07958984375
4558,95654296875
4568,3779296875
4580,546875
4600,77392578125
4624,875
4636,921875
4694,39892578125
4679,4501953125
4663,34130859375
4646,806640625
4634,0537109375
4619,716796875
4599,60107421875
4584,00537109375
4570,23828125
4555,76025390625
4545,611328125
4535,994140625
4526,6904296875
4517,2138671875
4502,85888671875
4483,20947265625
4467,99755859375
4452,1064453125
4441,96533203125
4435,07177734375
4428,0517578125
4423,49755859375
4422,1083984375
4420,48583984375
4422,91796875
4427,31494140625
4435,458984375
4446,14599609375
4459,94921875
4473,037109375
4484,416015625
4495,98095703125
4507,75
4521,119140625
4536,6728515625
4555,041015625
4572,2578125
4585,65087890625
4598,76025390625
4598,2861328125
4594,486328125
4590,24853515625
4582,78076171875
4570,87548828125
4557,3564453125
4546,35400390625
4536,5322265625
4531,42919921875
4533,38525390625
4536,20166015625
4539,21484375
4540,21240234375
4539,1455078125
4540,310546875
4545,77099609375
4549,87158203125
4554,30126953125
4562,533203125
4575,31884765625
4593,0947265625
4614,451171875
4636,548828125
4685,53076171875
4664,54248046875
4644,0068359375
4627,6865234375
4611,5791015625
4595,0888671875
4578,71923828125
4563,8095703125
4546,12109375
4530,50146484375
4520,34375
4511,08935546875
4503,8115234375
4492,09912109375
4475,60107421875
4457,091796875
4446,17333984375
4435,83642578125
4427,09765625
4420,87451171875
4418,994140625
4420,7109375
4422,5498046875
4425,4677734375
4430,35498046875
4442,66650390625
4456,32958984375
4466,99267578125
4477,05712890625
4488,1943359375
4497,12158203125
4503,94775390625
4511,638671875
4522,76513671875
4536,3916015625
4551,20068359375
4566,42138671875
4582,177734375
4597,43408203125
4600,06298828125
4599,63916015625
4600,373046875
4594,734375
4586,0419921875
4574,21826171875
4560,3876953125
4548,37548828125
4542,974609375
4542,72509765625
4546,86962890625
4553,759765625
4554,97119140625
4549,10107421875
4545,9775390625
4548,396484375
4553,017578125
4556,69921875
4566,94677734375
4580,95361328125
4600,154296875
4623,5419921875
4640,7353515625
4691,25830078125
4678,5546875
4656,35986328125
4633,46826171875
4613,84130859375
4591,02197265625
4573,83935546875
4559,28466796875
4539,74462890625
4521,8544921875
4512,92236328125
4502,59912109375
4490,5625
4476,625
4462,625
4444,27587890625
4435,509765625
4431,60986328125
4420,7578125
4419,48583984375
4419,53564453125
4423,7734375
4430,75390625
4434,3876953125
4443,68310546875
4455,18212890625
4468,13037109375
4479,93408203125
4487,6044921875
4495,20166015625
4500,6015625
4503,75634765625
4509,29150390625
4519,13330078125
4532,2421875
4546,8408203125
4561,29296875
4571,595703125
4581,4921875
4592,4599609375
4596,4296875
4599,599609375
4606,6650390625
4605,81494140625
4599,994140625
4588,49560546875
4576,19384765625
4565,45654296875
4557,8916015625
4553,86572265625
4558,8056640625
4567,9716796875
4572,18115234375
4567,84814453125
4561,42578125
4556,6796875
4559,953125
4561,51123046875
4568,28076171875
4581,6953125
4600,51708984375
4623,5751953125
4638,96875
4683,94091796875
4665,31591796875
4644,3349609375
4620,1611328125
4598,494140625
4572,498046875
4553,7509765625
4534,35546875
4514,2822265625
4501,95703125
4497,3271484375
4484,9970703125
4465,7998046875
4449,99560546875
4435,87353515625
4425,58984375
4422,423828125
4419,138671875
4415,93408203125
4422,126953125
4427,61767578125
4437,37255859375
4450,00048828125
4462,66845703125
4476,24609375
4485,88134765625
4496,11669921875
4500,818359375
4505,4853515625
4509,46826171875
4508,5791015625
4512,4111328125
4518,01025390625
4529,36669921875
4545,65380859375
4559,1884765625
4571,12939453125
4578,83935546875
4585,8154296875
4590,38134765625
4591,4453125
4592,1826171875
4599,11962890625
4606,263671875
4607,78369140625
4600,095703125
4589,7529296875
4580,8984375
4573,033203125
4569,21533203125
4575,45654296875
4583,80810546875
4591,94091796875
4591,58544921875
4577,97021484375
4571,5205078125
4571,88037109375
4571,06591796875
4572,3935546875
4580,16796875
4594,39013671875
4615,46826171875
4630,9599609375
4637,85400390625
4673,29541015625
4666,529296875
4650,3779296875
4627,58740234375
4602,97119140625
4579,87548828125
4554,13330078125
4532,8408203125
4509,75537109375
4491,93896484375
4481,5634765625
4473,43603515625
4459,013671875
4441,20166015625
4428,24169921875
4420,90625
4417,69384765625
4418,07861328125
4417,10107421875
4421,21630859375
4432,9892578125
4446,91162109375
4461,1923828125
4472,95263671875
4486,55908203125
4499,57666015625
4509,7216796875
4516,28662109375
4520,07177734375
4522,3369140625
4521,55029296875
4522,0810546875
4523,66845703125
4527,11328125
4538,181640625
4549,84716796875
4561,267578125
4572,4599609375
4578,65380859375
4579,93701171875
4581,77783203125
4583,21630859375
4587,0625
4597,67529296875
4614,61376953125
4621,85400390625
4614,43798828125
4603,533203125
4595,21630859375
4587,64990234375
4587,6357421875
4595,93798828125
4606,46533203125
4615,18408203125
4613,08984375
4597,27197265625
4586,48974609375
4582,6181640625
4582,31884765625
4580,8369140625
4582,16748046875
4590,0400390625
4605,947265625
4623,916015625
4638,97509765625
4668,5693359375
4661,92333984375
4647,49267578125
4628,0439453125
4601,1494140625
4582,5380859375
4562,5732421875
4537,6572265625
4511,55615234375
4488,3974609375
4471,39697265625
4453,828125
4443,14306640625
4432,0791015625
4421,3994140625
4417,025390625
4415,80859375
4418,54443359375
4425,44970703125
4430,99267578125
4440,75146484375
4457,38330078125
4473,73388671875
4487,75634765625
4498,8447265625
4509,640625
4521,89453125
4525,39111328125
4534,572265625
4542,791015625
4545,302734375
4542,546875
4537,8330078125
4536,5390625
4541,38525390625
4545,83056640625
4550,83544921875
4558,65966796875
4568,40234375
4575,84716796875
4580,44287109375
4582,5009765625
4584,18603515625
4586,79541015625
4600,8896484375
4628,0009765625
4640,49609375
4631,26513671875
4617,57666015625
4608,2646484375
4602,84814453125
4602,37158203125
4610,9580078125
4620,0615234375
4628,08349609375
4625,38623046875
4610,13427734375
4597,45703125
4591,7138671875
4590,98876953125
4589,29443359375
4587,77734375
4590,95458984375
4601,23095703125
4618,15185546875
4638,69873046875
4648,5224609375
4659,43701171875
4663,828125
4667,21435546875
4659,712890625
4645,2998046875
4626,14208984375
4605,41162109375
4582,6484375
4565,75537109375
4541,3408203125
4512,69384765625
4491,58935546875
4469,1240234375
4448,56201171875
4434,5556640625
4425,2080078125
4420,74267578125
4416,74365234375
4416,32373046875
4420,83984375
4432,46875
4442,205078125
4453,68115234375
4467,9248046875
4487,8701171875
4501,126953125
4512,1767578125
4523,494140625
4533,1435546875
4545,1708984375
4547,56005859375
4555,33642578125
4563,890625
4563,3857421875
4559,53369140625
4555,853515625
4551,7001953125
4550,2041015625
4551,5703125
4554,76904296875
4559,4580078125
4570,31201171875
4582,56298828125
4592,66015625
4599,38330078125
4596,43017578125
4598,4560546875
4605,748046875
4629,34423828125
4647,5556640625
4643,572265625
4631,53271484375
4622,9326171875
4616,705078125
4616,2080078125
4623,271484375
4631,56201171875
4636,15087890625
4630,96826171875
4616,408203125
4605,83203125
4598,61962890625
4596,736328125
4595,25
4594,650390625
4596,79443359375
4605,35205078125
4622,05908203125
4645,22021484375
4656,78271484375
4646,98388671875
4649,54296875
4651,37890625
4649,30712890625
4654,0166015625
4652,48193359375
4637,13330078125
4621,5224609375
4603,53369140625
4587,6630859375
4570,79345703125
4550,74658203125
4518,2138671875
4492,7978515625
4471,3388671875
4447,95068359375
4431,43505859375
4423,259765625
4417,03515625
4414,6455078125
4418,232421875
4424,22705078125
4437,3154296875
4454,58349609375
4468,6455078125
4482,2451171875
4498,33935546875
4515,5625
4526,20849609375
4535,5068359375
4544,7685546875
4552,24658203125
4557,8173828125
4558,40283203125
4560,99658203125
4569,90380859375
4578,65380859375
4579,041015625
4573,2685546875
4566,6396484375
4561,9501953125
4559,33984375
4562,51708984375
4567,158203125
4581,0224609375
4599,72216796875
4613,453125
4624,11474609375
4625,87109375
4622,36572265625
4621,6328125
4632,400390625
4645,3798828125
4648,49462890625
4646,1484375
4637,22314453125
4630,5654296875
4626,9765625
4632,3154296875
4638,93359375
4640,4404296875
4633,9208984375
4623,2265625
4612,30419921875
4602,76904296875
4597,2646484375
4596,0283203125
4596,92138671875
4601,62744140625
4614,755859375
4638,21337890625
4659,69873046875
4665,251953125
4637,70068359375
4639,6513671875
4642,60205078125
4642,4541015625
4640,8154296875
4635,22412109375
4635,11376953125
4627,82177734375
4615,65869140625
4603,92041015625
4588,56005859375
4571,7744140625
4557,1240234375
4531,9365234375
4498,6044921875
4472,5009765625
4451,47119140625
4434,0361328125
4423,646484375
4418,9248046875
4415,1708984375
4416,4375
4430,2490234375
4449,7451171875
4467,88232421875
4484,54248046875
4502,10791015625
4518,18017578125
4530,150390625
4538,8857421875
4548,26318359375
4555,681640625
4561,4072265625
4565,9521484375
4563,833984375
4561,669921875
4560,4189453125
4564,86962890625
4572,6591796875
4575,2666015625
4575,6123046875
4569,9677734375
4565,9326171875
4563,87158203125
4564,9228515625
4572,82275390625
4590,640625
4609,6728515625
4629,80029296875
4643,09619140625
4645,71337890625
4637,802734375
4632,142578125
4634,38330078125
4641,99609375
4651,3740234375
4653,8203125
4648,25830078125
4641,0263671875
4634,83740234375
4636,6396484375
4640,998046875
4640,87451171875
4635,26708984375
4625,8955078125
4616,7060546875
4606,34912109375
4598,2685546875
4596,55224609375
4596,7734375
4602,93896484375
4619,5263671875
4647,8798828125
4672,40380859375
4673,41015625
4639,400390625
4635,61962890625
4634,9404296875
4635,51220703125
4635,1982421875
4628,4287109375
4620,7392578125
4614,3349609375
4605,2265625
4597,47802734375
4588,7490234375
4572,859375
4556,494140625
4539,10888671875
4506,865234375
4476,48974609375
4452,36328125
4434,25244140625
4423,6796875
4418,6279296875
4416,6025390625
4418,47998046875
4432,32470703125
4450,37939453125
4473,41552734375
4495,96044921875
4516,49072265625
4532,56884765625
4543,62451171875
4553,7001953125
4559,017578125
4564,08642578125
4563,5908203125
4558,31591796875
4557,21826171875
4564,13330078125
4566,3466796875
4563,46875
4563,40673828125
4566,3115234375
4572,74072265625
4576,62548828125
4573,42578125
4572,58251953125
4569,77685546875
4572,73828125
4582,9091796875
4598,7705078125
4617,69482421875
4632,9384765625
4642,322265625
4646,748046875
4639,35400390625
4635,732421875
4637,6318359375
4648,33203125
4661,49609375
4664,80126953125
4662,1318359375
4650,2841796875
4640,8974609375
4637,64208984375
4640,3125
4639,40966796875
4634,86328125
4626,6591796875
4617,61279296875
4606,22509765625
4597,8681640625
4596,56103515625
4597,63671875
4603,5849609375
4615,2158203125
4634,08349609375
4653,34228515625
4659,83642578125
4659,462890625
4652,2431640625
4647,38330078125
4640,55615234375
4634,78955078125
4630,61083984375
4629,57470703125
4627,13720703125
4622,51123046875
4615,42626953125
4607,36083984375
4595,5107421875
4584,451171875
4577,31591796875
4569,2265625
4557,5927734375
4541,0205078125
4515,24462890625
4480,7109375
4453,33154296875
4436,44287109375
4426,11279296875
4419,8818359375
4417,48974609375
4419,43505859375
4430,67626953125
4448,64990234375
4467,64111328125
4489,31689453125
4509,56884765625
4524,078125
4533,13916015625
4545,09912109375
4558,17333984375
4560,92138671875
4555,1357421875
4549,50341796875
4546,79638671875
4548,353515625
4556,4130859375
4558,4033203125
4559,62841796875
4559,52587890625
4561,6533203125
4567,40673828125
4567,2841796875
4569,55517578125
4572,01171875
4571,27001953125
4576,330078125
4587,4658203125
4606,88818359375
4626,5703125
4641,00537109375
4648,2529296875
4649,80712890625
4644,76513671875
4638,37744140625
4638,279296875
4645,6064453125
4654,80078125
4660,2353515625
4662,8486328125
4654,08447265625
4642,35888671875
4636,49853515625
4637,99169921875
4638,8994140625
4634,4970703125
4626,12255859375
